timestamp,experiment,towers,shared_ledgers,container,cpu_percent,memory_bytes,network_rx_bytes,network_tx_bytes,block_read_bytes,block_write_bytes
2026-09-06T02:30:38+02:00,1,2,1,upf,0.03,28384952,60900,148000,4100,77800
2026-09-06T02:30:38+02:00,1,2,1,smf,0.00,41817211,101000,302000,0,65500
2026-09-06T02:30:38+02:00,1,2,1,amf,0.00,72257372,116000,300000,0,32800
2026-09-06T02:30:38+02:00,1,2,1,udr,0.00,7303332,95800,43500,0,0
2026-09-06T02:30:38+02:00,1,2,1,pcf,0.03,8233419,98300,137000,0,0
2026-09-06T02:30:38+02:00,1,2,1,ausf,0.00,5934940,50700,29600,0,24600
2026-09-06T02:30:38+02:00,1,2,1,udm,0.00,6254756,70700,52800,4100,12300
2026-09-06T02:30:38+02:00,1,2,1,bsf,0.00,6001000,42600,15300,0,0
2026-09-06T02:30:38+02:00,1,2,1,nssf,0.00,5788140,32200,11600,0,0
2026-09-06T02:30:38+02:00,1,2,1,scp,0.00,8175747,401000,368000,0,24600
2026-09-06T02:30:38+02:00,1,2,1,nrf,0.00,6635389,135000,127000,0,0
2026-09-06T02:30:38+02:00,1,2,1,webui,0.01,139460608,379000,34400,0,1510000
2026-09-06T02:30:38+02:00,1,2,1,mongo,108.31,122788250,63200,86700,46000000,3040000
2026-09-06T02:30:38+02:00,1,2,1,grafana,0.06,175741338,37100,5530,77100000,500000
2026-09-06T02:30:38+02:00,1,2,1,metrics,0.10,37612421,737000,135000,16200000,65500
2026-09-06T02:30:41+02:00,1,2,1,nr_gnb_2,0.03,4686086,5030,3120,0,0
2026-09-06T02:30:41+02:00,1,2,1,nr_ue_1,0.05,3309306,2280,1750,0,0
2026-09-06T02:30:41+02:00,1,2,1,nr_gnb_1,0.04,4660920,5600,3180,0,0
2026-09-06T02:30:41+02:00,1,2,1,upf,0.00,27892122,63500,149000,4100,77800
2026-09-06T02:30:41+02:00,1,2,1,smf,0.01,42131784,113000,314000,0,73700
2026-09-06T02:30:41+02:00,1,2,1,amf,0.00,97528054,132000,322000,0,49200
2026-09-06T02:30:41+02:00,1,2,1,udr,0.00,7348421,119000,56000,0,0
2026-09-06T02:30:41+02:00,1,2,1,pcf,0.00,8003781,111000,144000,0,0
2026-09-06T02:30:41+02:00,1,2,1,ausf,0.00,6213861,57200,36000,0,28700
2026-09-06T02:30:41+02:00,1,2,1,udm,0.00,6836716,84400,67900,4100,12300
2026-09-06T02:30:41+02:00,1,2,1,bsf,0.00,6267339,45100,16800,0,0
2026-09-06T02:30:41+02:00,1,2,1,nssf,0.00,5788140,33200,12000,0,0
2026-09-06T02:30:41+02:00,1,2,1,scp,0.00,9121563,462000,427000,0,32800
2026-09-06T02:30:41+02:00,1,2,1,nrf,0.00,6897533,139000,129000,0,0
2026-09-06T02:30:41+02:00,1,2,1,webui,0.01,139460608,380000,34700,0,1510000
2026-09-06T02:30:41+02:00,1,2,1,mongo,0.22,124256256,72400,107000,46000000,3220000
2026-09-06T02:30:41+02:00,1,2,1,grafana,0.02,175531622,37900,5530,77100000,500000
2026-09-06T02:30:41+02:00,1,2,1,metrics,0.10,36563845,749000,137000,16200000,69600
2026-09-06T02:30:45+02:00,1,2,1,nr_ue_2,0.06,3305112,2540,2110,0,0
2026-09-06T02:30:45+02:00,1,2,1,nr_gnb_2,0.04,4681892,6060,3400,0,0
2026-09-06T02:30:45+02:00,1,2,1,nr_ue_1,0.04,3305112,2970,2170,0,0
2026-09-06T02:30:45+02:00,1,2,1,nr_gnb_1,0.03,4660920,6500,3460,0,0
2026-09-06T02:30:45+02:00,1,2,1,upf,0.00,27892122,64600,153000,4100,77800
2026-09-06T02:30:45+02:00,1,2,1,smf,0.00,41869640,114000,320000,0,77800
2026-09-06T02:30:45+02:00,1,2,1,amf,0.04,97538540,133000,328000,0,53200
2026-09-06T02:30:45+02:00,1,2,1,udr,0.00,7348421,120000,56000,0,0
2026-09-06T02:30:45+02:00,1,2,1,pcf,0.00,7745831,112000,147000,0,4100
2026-09-06T02:30:45+02:00,1,2,1,ausf,0.00,5955912,57600,36000,0,32800
2026-09-06T02:30:45+02:00,1,2,1,udm,0.00,6319768,84700,67900,4100,12300
2026-09-06T02:30:45+02:00,1,2,1,bsf,0.00,6008340,45400,16800,0,0
2026-09-06T02:30:45+02:00,1,2,1,nssf,0.00,5788140,33500,12000,0,0
2026-09-06T02:30:45+02:00,1,2,1,scp,0.00,8364491,462000,427000,0,36900
2026-09-06T02:30:45+02:00,1,2,1,nrf,0.00,6639583,139000,129000,0,0
2026-09-06T02:30:45+02:00,1,2,1,webui,0.00,139565466,382000,35400,0,1510000
2026-09-06T02:30:45+02:00,1,2,1,mongo,0.24,123941683,73200,108000,46000000,3220000
2026-09-06T02:30:45+02:00,1,2,1,grafana,0.03,175531622,38300,5530,77100000,500000
2026-09-06T02:30:45+02:00,1,2,1,metrics,0.04,36563845,760000,140000,16200000,73700
2026-09-06T02:30:51+02:00,1,2,1,fabric-peer-2,0.43,33176945,642,126,139000,3070000
2026-09-06T02:30:51+02:00,1,2,1,fabric-peer-1,0.41,32537313,922,126,0,3100000
2026-09-06T02:30:51+02:00,1,2,1,fabric-orderer-1,0.01,15403581,1240,126,147000,332000
2026-09-06T02:30:51+02:00,1,2,1,fabric-ca,7.04,16557015,40300,72200,0,5070000
2026-09-06T02:30:51+02:00,1,2,1,nr_ue_2,0.04,3309306,3660,2510,0,0
2026-09-06T02:30:51+02:00,1,2,1,nr_gnb_2,0.03,4681892,7100,4090,0,0
2026-09-06T02:30:51+02:00,1,2,1,nr_ue_1,0.05,3309306,4010,2690,0,0
2026-09-06T02:30:51+02:00,1,2,1,nr_gnb_1,0.03,4660920,7660,4150,0,0
2026-09-06T02:30:51+02:00,1,2,1,upf,0.01,27892122,65900,156000,4100,77800
2026-09-06T02:30:51+02:00,1,2,1,smf,0.03,41869640,116000,326000,0,77800
2026-09-06T02:30:51+02:00,1,2,1,amf,0.06,97528054,134000,334000,0,53200
2026-09-06T02:30:51+02:00,1,2,1,udr,0.00,7352615,120000,56400,0,0
2026-09-06T02:30:51+02:00,1,2,1,pcf,0.00,7750025,113000,150000,0,4100
2026-09-06T02:30:51+02:00,1,2,1,ausf,0.00,5955912,58300,36400,0,32800
2026-09-06T02:30:51+02:00,1,2,1,udm,0.00,6319768,85400,68300,4100,12300
2026-09-06T02:30:51+02:00,1,2,1,bsf,0.00,6008340,46000,17200,0,0
2026-09-06T02:30:51+02:00,1,2,1,nssf,0.00,5788140,34100,12400,0,0
2026-09-06T02:30:51+02:00,1,2,1,scp,0.00,8646558,468000,432000,0,36900
2026-09-06T02:30:51+02:00,1,2,1,nrf,0.00,6647972,143000,130000,0,0
2026-09-06T02:30:51+02:00,1,2,1,webui,0.08,139775181,384000,36100,0,1510000
2026-09-06T02:30:51+02:00,1,2,1,mongo,0.29,124780544,74000,109000,46000000,3260000
2026-09-06T02:30:51+02:00,1,2,1,grafana,0.01,175531622,38700,5530,77100000,500000
2026-09-06T02:30:51+02:00,1,2,1,metrics,0.00,36553359,783000,144000,16200000,102000
2026-09-06T02:30:55+02:00,1,2,1,fabric-peer-2,0.37,37539021,37600,33100,139000,3070000
2026-09-06T02:30:55+02:00,1,2,1,fabric-peer-1,0.43,43568333,135000,130000,0,3180000
2026-09-06T02:30:55+02:00,1,2,1,fabric-orderer-1,0.03,22617784,51000,28700,147000,836000
2026-09-06T02:30:55+02:00,1,2,1,fabric-ca,14.89,19629343,50900,91600,0,6290000
2026-09-06T02:30:55+02:00,1,2,1,nr_ue_2,0.05,3309306,4380,2890,0,0
2026-09-06T02:30:55+02:00,1,2,1,nr_gnb_2,0.03,4681892,8420,4630,0,0
2026-09-06T02:30:55+02:00,1,2,1,nr_ue_1,0.04,3309306,4740,2960,0,0
2026-09-06T02:30:55+02:00,1,2,1,nr_gnb_1,0.03,4660920,8840,4690,0,0
2026-09-06T02:30:55+02:00,1,2,1,upf,0.00,27892122,67000,160000,4100,77800
2026-09-06T02:30:55+02:00,1,2,1,smf,0.00,41869640,117000,333000,0,77800
2026-09-06T02:30:55+02:00,1,2,1,amf,0.03,97538540,135000,339000,0,53200
2026-09-06T02:30:55+02:00,1,2,1,udr,0.00,7352615,121000,56400,0,0
2026-09-06T02:30:55+02:00,1,2,1,pcf,0.00,7750025,114000,152000,0,4100
2026-09-06T02:30:55+02:00,1,2,1,ausf,0.00,5955912,58700,36400,0,32800
2026-09-06T02:30:55+02:00,1,2,1,udm,0.00,6319768,85800,68300,4100,12300
2026-09-06T02:30:55+02:00,1,2,1,bsf,0.00,6008340,46400,17200,0,0
2026-09-06T02:30:55+02:00,1,2,1,nssf,0.00,5788140,34500,12400,0,0
2026-09-06T02:30:55+02:00,1,2,1,scp,0.00,8388608,468000,432000,0,36900
2026-09-06T02:30:55+02:00,1,2,1,nrf,0.00,6647972,144000,130000,0,0
2026-09-06T02:30:55+02:00,1,2,1,webui,0.01,139565466,385000,36600,0,1510000
2026-09-06T02:30:55+02:00,1,2,1,mongo,0.24,124256256,74600,110000,46000000,3260000
2026-09-06T02:30:55+02:00,1,2,1,grafana,0.02,175531622,39100,5530,77100000,500000
2026-09-06T02:30:55+02:00,1,2,1,metrics,0.02,36563845,795000,146000,16200000,111000
2026-09-06T02:30:55+02:00,1,2,1,vnfm,63.00,20856177,96400,101000,0,0
2026-09-06T02:31:01+02:00,1,2,1,vnf-2,0.00,41722839,16300,11200,0,8190
2026-09-06T02:31:01+02:00,1,2,1,vnf-1,1.59,43096474,23800,21700,0,8190
2026-09-06T02:31:01+02:00,1,2,1,vnfm,0.00,626688,106000,109000,0,0
2026-09-06T02:31:01+02:00,1,2,1,fabric-peer-2,0.38,46661632,91600,73400,139000,3380000
2026-09-06T02:31:01+02:00,1,2,1,fabric-peer-1,0.92,49849303,247000,237000,0,3530000
2026-09-06T02:31:01+02:00,1,2,1,fabric-orderer-1,0.19,23823647,88500,78500,147000,1110000
2026-09-06T02:31:01+02:00,1,2,1,fabric-ca,0.00,16588472,51900,91700,0,6290000
2026-09-06T02:31:01+02:00,1,2,1,nr_ue_2,0.04,3309306,5280,3230,0,0
2026-09-06T02:31:01+02:00,1,2,1,nr_gnb_2,0.03,4681892,9370,5300,0,0
2026-09-06T02:31:01+02:00,1,2,1,nr_ue_1,0.04,3309306,5640,3300,0,0
2026-09-06T02:31:01+02:00,1,2,1,nr_gnb_1,0.04,4660920,9740,5360,0,0
2026-09-06T02:31:01+02:00,1,2,1,upf,0.00,27902607,68100,163000,4100,77800
2026-09-06T02:31:01+02:00,1,2,1,smf,0.03,42131784,118000,339000,0,77800
2026-09-06T02:31:01+02:00,1,2,1,amf,0.00,97528054,137000,345000,0,53200
2026-09-06T02:31:01+02:00,1,2,1,udr,0.00,7356809,121000,56800,0,0
2026-09-06T02:31:01+02:00,1,2,1,pcf,0.00,10109321,115000,155000,0,4100
2026-09-06T02:31:01+02:00,1,2,1,ausf,0.00,5955912,59200,36800,0,32800
2026-09-06T02:31:01+02:00,1,2,1,udm,0.00,6319768,86300,68700,4100,12300
2026-09-06T02:31:01+02:00,1,2,1,bsf,0.00,6016729,47000,17600,0,0
2026-09-06T02:31:01+02:00,1,2,1,nssf,0.00,5788140,35100,12800,0,0
2026-09-06T02:31:01+02:00,1,2,1,scp,0.03,8654946,473000,436000,0,36900
2026-09-06T02:31:01+02:00,1,2,1,nrf,0.01,7180648,148000,132000,0,0
2026-09-06T02:31:01+02:00,1,2,1,webui,0.01,139565466,386000,37000,0,1510000
2026-09-06T02:31:01+02:00,1,2,1,mongo,0.22,123941683,75000,110000,46000000,3690000
2026-09-06T02:31:01+02:00,1,2,1,grafana,0.05,175531622,39500,5530,77100000,500000
2026-09-06T02:31:01+02:00,1,2,1,metrics,0.07,36836475,818000,150000,16200000,123000
2026-09-06T02:31:04+02:00,1,2,1,dev-fabric-peer-2-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.39,82103501,317000,11300,0,0
2026-09-06T02:31:04+02:00,1,2,1,dev-fabric-peer-1-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.37,86958408,317000,10700,0,0
2026-09-06T02:31:04+02:00,1,2,1,vnf-2,3.41,25606226,34200,37600,0,8190
2026-09-06T02:31:04+02:00,1,2,1,vnf-1,1.48,27158118,34400,37500,0,8190
2026-09-06T02:31:04+02:00,1,2,1,vnfm,0.00,618496,106000,109000,0,0
2026-09-06T02:31:04+02:00,1,2,1,fabric-peer-2,0.85,50918851,148000,119000,139000,3690000
2026-09-06T02:31:04+02:00,1,2,1,fabric-peer-1,0.84,51799654,287000,263000,0,3840000
2026-09-06T02:31:04+02:00,1,2,1,fabric-orderer-1,0.32,24211620,118000,125000,147000,1370000
2026-09-06T02:31:04+02:00,1,2,1,fabric-ca,0.00,16588472,51900,91700,0,6290000
2026-09-06T02:31:04+02:00,1,2,1,nr_ue_2,0.05,3309306,5980,3540,0,0
2026-09-06T02:31:04+02:00,1,2,1,nr_gnb_2,0.03,4681892,10100,5580,0,0
2026-09-06T02:31:04+02:00,1,2,1,nr_ue_1,0.05,3309306,6290,3560,0,0
2026-09-06T02:31:04+02:00,1,2,1,nr_gnb_1,0.03,4660920,10500,5700,0,0
2026-09-06T02:31:04+02:00,1,2,1,upf,0.00,28164751,69300,166000,4100,77800
2026-09-06T02:31:04+02:00,1,2,1,smf,0.01,41901097,119000,345000,0,77800
2026-09-06T02:31:04+02:00,1,2,1,amf,0.04,98052342,138000,351000,0,53200
2026-09-06T02:31:04+02:00,1,2,1,udr,0.00,7356809,122000,56800,0,0
2026-09-06T02:31:04+02:00,1,2,1,pcf,0.00,9851372,116000,157000,0,4100
2026-09-06T02:31:04+02:00,1,2,1,ausf,0.00,5955912,59700,36800,0,32800
2026-09-06T02:31:04+02:00,1,2,1,udm,0.00,6319768,86800,68700,4100,12300
2026-09-06T02:31:04+02:00,1,2,1,bsf,0.00,6016729,47400,17600,0,0
2026-09-06T02:31:04+02:00,1,2,1,nssf,0.00,5788140,35500,12800,0,0
2026-09-06T02:31:04+02:00,1,2,1,scp,0.00,8396997,473000,436000,0,36900
2026-09-06T02:31:04+02:00,1,2,1,nrf,0.00,6656360,148000,132000,0,0
2026-09-06T02:31:04+02:00,1,2,1,webui,0.00,139670323,388000,37700,0,1510000
2026-09-06T02:31:04+02:00,1,2,1,mongo,0.20,123941683,75900,112000,46000000,3690000
2026-09-06T02:31:04+02:00,1,2,1,grafana,0.02,175531622,39900,5530,77100000,500000
2026-09-06T02:31:04+02:00,1,2,1,metrics,0.08,37864079,829000,152000,16200000,123000
2026-09-06T02:31:08+02:00,1,2,1,dev-fabric-peer-2-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,10.23,52313457,322000,14200,0,0
2026-09-06T02:31:08+02:00,1,2,1,dev-fabric-peer-1-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,9.59,58143539,322000,13700,0,0
2026-09-06T02:31:08+02:00,1,2,1,vnf-2,0.70,25197281,44600,53200,0,8190
2026-09-06T02:31:08+02:00,1,2,1,vnf-1,0.71,25574769,44900,53200,0,8190
2026-09-06T02:31:08+02:00,1,2,1,vnfm,0.00,618496,106000,109000,0,0
2026-09-06T02:31:08+02:00,1,2,1,fabric-peer-2,0.78,50195333,187000,144000,139000,3890000
2026-09-06T02:31:08+02:00,1,2,1,fabric-peer-1,0.81,53687091,327000,288000,0,4080000
2026-09-06T02:31:08+02:00,1,2,1,fabric-orderer-1,0.33,23980933,138000,168000,147000,1630000
2026-09-06T02:31:08+02:00,1,2,1,fabric-ca,0.00,16588472,51900,91700,0,6290000
2026-09-06T02:31:08+02:00,1,2,1,nr_ue_2,0.05,3309306,6710,3810,0,0
2026-09-06T02:31:08+02:00,1,2,1,nr_gnb_2,0.04,4681892,10900,5920,0,0
2026-09-06T02:31:08+02:00,1,2,1,nr_ue_1,0.05,3309306,7180,3950,0,0
2026-09-06T02:31:08+02:00,1,2,1,nr_gnb_1,0.06,4923064,11400,6170,0,0
2026-09-06T02:31:08+02:00,1,2,1,upf,0.04,28154266,70500,170000,4100,77800
2026-09-06T02:31:08+02:00,1,2,1,smf,0.01,42414899,120000,351000,0,77800
2026-09-06T02:31:08+02:00,1,2,1,amf,0.00,97528054,139000,351000,0,53200
2026-09-06T02:31:08+02:00,1,2,1,udr,0.00,7356809,122000,56800,0,0
2026-09-06T02:31:08+02:00,1,2,1,pcf,0.04,9851372,118000,160000,0,4100
2026-09-06T02:31:08+02:00,1,2,1,ausf,0.00,5955912,60100,36800,0,32800
2026-09-06T02:31:08+02:00,1,2,1,udm,0.00,6319768,87200,68700,4100,12300
2026-09-06T02:31:08+02:00,1,2,1,bsf,0.00,6016729,47800,17600,0,0
2026-09-06T02:31:08+02:00,1,2,1,nssf,0.00,5788140,35900,12800,0,0
2026-09-06T02:31:08+02:00,1,2,1,scp,0.00,8396997,474000,436000,0,36900
2026-09-06T02:31:08+02:00,1,2,1,nrf,0.00,6656360,148000,132000,0,0
2026-09-06T02:31:08+02:00,1,2,1,webui,0.01,139670323,389000,38000,0,1510000
2026-09-06T02:31:08+02:00,1,2,1,mongo,0.24,123731968,76300,112000,46000000,3690000
2026-09-06T02:31:08+02:00,1,2,1,grafana,0.09,175531622,40400,5530,77100000,500000
2026-09-06T02:31:08+02:00,1,2,1,metrics,0.10,37612421,841000,154000,16200000,123000
2026-09-06T02:31:12+02:00,1,2,1,dev-fabric-peer-2-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,52009370,325000,15800,0,0
2026-09-06T02:31:12+02:00,1,2,1,dev-fabric-peer-1-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,57357107,325000,15200,0,0
2026-09-06T02:31:12+02:00,1,2,1,vnf-2,0.02,25448940,49900,61100,0,8190
2026-09-06T02:31:12+02:00,1,2,1,vnf-1,0.00,25134367,50100,61100,0,8190
2026-09-06T02:31:12+02:00,1,2,1,vnfm,0.00,618496,106000,109000,0,0
2026-09-06T02:31:12+02:00,1,2,1,fabric-peer-2,0.28,49692017,207000,157000,139000,3970000
2026-09-06T02:31:12+02:00,1,2,1,fabric-peer-1,0.28,52921631,347000,301000,0,4160000
2026-09-06T02:31:12+02:00,1,2,1,fabric-orderer-1,0.04,26319258,149000,189000,147000,1750000
2026-09-06T02:31:12+02:00,1,2,1,fabric-ca,0.00,16588472,51900,91700,0,6290000
2026-09-06T02:31:12+02:00,1,2,1,nr_ue_2,0.05,3309306,7460,4190,0,0
2026-09-06T02:31:12+02:00,1,2,1,nr_gnb_2,0.04,4686086,11800,6490,0,0
2026-09-06T02:31:12+02:00,1,2,1,nr_ue_1,0.04,3309306,7650,4150,0,0
2026-09-06T02:31:12+02:00,1,2,1,nr_gnb_1,0.04,4665115,12100,6450,0,0
2026-09-06T02:31:12+02:00,1,2,1,upf,0.00,27892122,70800,170000,4100,77800
2026-09-06T02:31:12+02:00,1,2,1,smf,0.05,42425385,122000,357000,0,77800
2026-09-06T02:31:12+02:00,1,2,1,amf,0.00,97538540,140000,357000,0,53200
2026-09-06T02:31:12+02:00,1,2,1,udr,0.00,7356809,122000,57200,0,0
2026-09-06T02:31:12+02:00,1,2,1,pcf,0.00,9851372,118000,160000,0,4100
2026-09-06T02:31:12+02:00,1,2,1,ausf,0.00,5960106,60500,37200,0,32800
2026-09-06T02:31:12+02:00,1,2,1,udm,0.00,6319768,87700,69200,4100,12300
2026-09-06T02:31:12+02:00,1,2,1,bsf,0.00,6016729,48300,18000,0,0
2026-09-06T02:31:12+02:00,1,2,1,nssf,0.00,5791285,36400,13200,0,0
2026-09-06T02:31:12+02:00,1,2,1,scp,0.00,8659141,479000,441000,0,36900
2026-09-06T02:31:12+02:00,1,2,1,nrf,0.00,6667895,152000,133000,0,0
2026-09-06T02:31:12+02:00,1,2,1,webui,0.15,140718899,391000,38800,0,1510000
2026-09-06T02:31:12+02:00,1,2,1,mongo,0.29,124780544,77100,113000,46000000,3730000
2026-09-06T02:31:12+02:00,1,2,1,grafana,0.02,175636480,40700,5530,77100000,500000
2026-09-06T02:31:12+02:00,1,2,1,metrics,0.01,36574331,852000,156000,16200000,123000
2026-09-06T02:31:16+02:00,1,2,1,dev-fabric-peer-2-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,53089403,330000,18700,0,0
2026-09-06T02:31:16+02:00,1,2,1,dev-fabric-peer-1-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,58279854,330000,18100,0,0
2026-09-06T02:31:16+02:00,1,2,1,vnf-2,0.00,24851251,60300,76700,0,8190
2026-09-06T02:31:16+02:00,1,2,1,vnf-1,0.00,25469911,60400,76700,0,8190
2026-09-06T02:31:16+02:00,1,2,1,vnfm,0.00,618496,106000,109000,0,0
2026-09-06T02:31:16+02:00,1,2,1,fabric-peer-2,0.29,49209672,247000,182000,139000,4170000
2026-09-06T02:31:16+02:00,1,2,1,fabric-peer-1,0.29,55836672,387000,326000,0,4490000
2026-09-06T02:31:16+02:00,1,2,1,fabric-orderer-1,0.02,25637683,170000,232000,147000,2150000
2026-09-06T02:31:16+02:00,1,2,1,fabric-ca,0.00,16588472,52000,91700,0,6290000
2026-09-06T02:31:16+02:00,1,2,1,nr_ue_2,0.05,3309306,7890,4390,0,0
2026-09-06T02:31:16+02:00,1,2,1,nr_gnb_2,0.03,4686086,12400,6770,0,0
2026-09-06T02:31:16+02:00,1,2,1,nr_ue_1,0.04,3309306,8250,4460,0,0
2026-09-06T02:31:16+02:00,1,2,1,nr_gnb_1,0.03,4665115,12800,6880,0,0
2026-09-06T02:31:16+02:00,1,2,1,upf,0.00,28154266,71800,173000,4100,77800
2026-09-06T02:31:16+02:00,1,2,1,smf,0.01,42131784,122000,357000,0,77800
2026-09-06T02:31:16+02:00,1,2,1,amf,0.00,98062828,141000,363000,0,53200
2026-09-06T02:31:16+02:00,1,2,1,udr,0.00,7356809,123000,57200,0,0
2026-09-06T02:31:16+02:00,1,2,1,pcf,0.00,9851372,119000,163000,0,4100
2026-09-06T02:31:16+02:00,1,2,1,ausf,0.00,5960106,60800,37200,0,32800
2026-09-06T02:31:16+02:00,1,2,1,udm,0.00,6319768,88000,69200,4100,12300
2026-09-06T02:31:16+02:00,1,2,1,bsf,0.00,6016729,48500,18000,0,0
2026-09-06T02:31:16+02:00,1,2,1,nssf,0.00,5791285,36600,13200,0,0
2026-09-06T02:31:16+02:00,1,2,1,scp,0.00,8405385,479000,441000,0,36900
2026-09-06T02:31:16+02:00,1,2,1,nrf,0.00,6667895,153000,133000,0,0
2026-09-06T02:31:16+02:00,1,2,1,webui,0.01,139670323,391000,39000,0,1510000
2026-09-06T02:31:16+02:00,1,2,1,mongo,0.21,124465971,77400,113000,46000000,3730000
2026-09-06T02:31:16+02:00,1,2,1,grafana,0.02,175636480,40900,5530,77100000,500000
2026-09-06T02:31:16+02:00,1,2,1,metrics,0.08,37350277,869000,159000,16200000,123000
2026-09-06T02:31:19+02:00,1,2,1,dev-fabric-peer-2-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,53739520,335000,21700,0,0
2026-09-06T02:31:19+02:00,1,2,1,dev-fabric-peer-1-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.03,58479084,335000,21000,0,0
2026-09-06T02:31:19+02:00,1,2,1,vnf-2,0.00,25836913,70700,92500,0,8190
2026-09-06T02:31:19+02:00,1,2,1,vnf-1,0.00,25281167,70900,92500,0,8190
2026-09-06T02:31:19+02:00,1,2,1,vnfm,0.00,618496,106000,109000,0,0
2026-09-06T02:31:19+02:00,1,2,1,fabric-peer-2,0.28,49230643,287000,208000,139000,4300000
2026-09-06T02:31:19+02:00,1,2,1,fabric-peer-1,0.33,55899587,426000,352000,0,14600000
2026-09-06T02:31:19+02:00,1,2,1,fabric-orderer-1,0.03,26141000,190000,274000,147000,2570000
2026-09-06T02:31:19+02:00,1,2,1,fabric-ca,0.00,16588472,52000,91700,0,6290000
2026-09-06T02:31:19+02:00,1,2,1,nr_ue_2,0.06,3571450,8690,4660,0,0
2026-09-06T02:31:19+02:00,1,2,1,nr_gnb_2,0.05,4686086,13100,7340,0,0
2026-09-06T02:31:19+02:00,1,2,1,nr_ue_1,0.05,3313500,9090,4770,0,0
2026-09-06T02:31:19+02:00,1,2,1,nr_gnb_1,0.04,4665115,13500,7490,0,0
2026-09-06T02:31:19+02:00,1,2,1,upf,0.00,27892122,72900,177000,4100,77800
2026-09-06T02:31:19+02:00,1,2,1,smf,0.01,41880125,123000,363000,0,77800
2026-09-06T02:31:19+02:00,1,2,1,amf,0.06,98062828,143000,369000,0,53200
2026-09-06T02:31:19+02:00,1,2,1,udr,0.00,7356809,123000,57200,0,0
2026-09-06T02:31:19+02:00,1,2,1,pcf,0.03,10113516,120000,166000,0,4100
2026-09-06T02:31:19+02:00,1,2,1,ausf,0.02,6222250,61300,37600,0,32800
2026-09-06T02:31:19+02:00,1,2,1,udm,0.02,6581912,88500,69600,4100,12300
2026-09-06T02:31:19+02:00,1,2,1,bsf,0.02,6278873,49000,18400,0,0
2026-09-06T02:31:19+02:00,1,2,1,nssf,0.03,6053429,37200,13600,0,0
2026-09-06T02:31:19+02:00,1,2,1,scp,0.17,9957278,483000,445000,0,36900
2026-09-06T02:31:19+02:00,1,2,1,nrf,0.08,6684672,156000,134000,0,0
2026-09-06T02:31:19+02:00,1,2,1,webui,0.00,139670323,392000,39400,0,1510000
2026-09-06T02:31:19+02:00,1,2,1,mongo,0.23,124256256,78000,113000,46000000,3730000
2026-09-06T02:31:19+02:00,1,2,1,grafana,0.19,175846195,41200,5530,77100000,500000
2026-09-06T02:31:19+02:00,1,2,1,metrics,0.08,37360763,886000,163000,16200000,123000
2026-09-06T02:31:23+02:00,1,2,1,dev-fabric-peer-2-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,53760492,337000,23300,0,0
2026-09-06T02:31:23+02:00,1,2,1,dev-fabric-peer-1-logging_1.1-64f3ae7d154ad18ec9f793e28eb661a5ea5bc3bbe3d0240b67c4c58b41aabedc,0.00,58678313,337000,22600,0,0
2026-09-06T02:31:23+02:00,1,2,1,vnf-2,0.08,25134367,76100,101000,0,8190
2026-09-06T02:31:23+02:00,1,2,1,vnf-1,0.08,25711084,76300,100000,0,8190
2026-09-06T02:31:23+02:00,1,2,1,vnfm,0.00,618496,106000,109000,0,0
2026-09-06T02:31:23+02:00,1,2,1,fabric-peer-2,0.53,50038047,317000,221000,139000,4510000
2026-09-06T02:31:23+02:00,1,2,1,fabric-peer-1,0.52,57776538,457000,365000,0,14800000
2026-09-06T02:31:23+02:00,1,2,1,fabric-orderer-1,0.19,28206694,202000,316000,147000,2830000
2026-09-06T02:31:23+02:00,1,2,1,fabric-ca,0.00,16588472,52000,91700,0,6290000
2026-09-06T02:31:23+02:00,1,2,1,nr_ue_2,0.04,3313500,9270,4970,0,0
2026-09-06T02:31:23+02:00,1,2,1,nr_gnb_2,0.03,4686086,13700,7620,0,0
2026-09-06T02:31:23+02:00,1,2,1,nr_ue_1,0.04,3313500,9560,4970,0,0
2026-09-06T02:31:23+02:00,1,2,1,nr_gnb_1,0.04,4665115,14300,7870,0,0
